Timestamp,Gender,Age,Race,Occupation,Do you agree that skincare is important?,Have you ever used any skin care products?,Skin Conditions,Preferred Type of Ingredients,How do you choose your products?,Do you use samples before buying skincare products?,How often do you buy skincare products?,How willing are you to try different skin care products?,Where do you purchase your skin care products?,Average monthly spending on skincare products,The list of ingredients on a product is hard to understand.,I want to gain knowledge of skincare regime in easy and understandable way.,Do you think that technology can improve your skincare routine?,Have you heard about AI (Artificial Intelligence)?,Do you want to have a skin scanning app that can customize skincare regime?,How excited  would you be to use the skin scanning application?,State
7/18/2022 11:06,Male,20-24,Malay,Student,Yes,Yes,Uneven Skin Tone,Hypoallergenic,Relatives,Yes,Yes,Willing,Mall,RM 150 - RM 199,Strongly Agree,Yes,No,Yes,No,Moderately Excited,Selangor
7/18/2022 9:32,Female,25-29,Malay,Student,Yes,Yes,Uneven Skin Tone,Noncomedogenic,Relatives,Yes,Sometimes,Willing,Mall,RM 50 - RM 99,Agree,Yes,Yes,Yes,Yes,Very Excited,Melaka
7/29/2022 0:09,Female,20-24,Malay,Architect,Yes,No,Oily Skin,Natural,Brand,Yes,Rarely,Willing,Specialized Beauty Shops,RM 150 - RM 199,Agree,Yes,Yes,Yes,Yes,Very Excited,Perak
9/26/2022 12:25,Female,30-35,Malay,Own,Yes,Yes,Uneven Skin Tone,Alcohol-free,Brand,Yes,Yes,Not Willing,Pharmacy,RM 100 - RM 149,Strongly Agree,Yes,Yes,Yes,Yes,Moderately Excited,Sabah
9/22/2022 1:52,Female,20-24,Malay,Teacher,Yes,Yes,Uneven Skin Tone,Alcohol-free,Relatives,Yes,Very often,Not Willing,Online,> RM 300,Disagree,Yes,Yes,Yes,No,Very Excited,Pulau Pinang
5/26/2022 19:25,Female,30-35,Malay,Doctor,Yes,Yes,Oily Skin,Hypoallergenic,Brand,Yes,Yes,Willing,Online,> RM 300,Disagree,Yes,No,No,Yes,Extremely Excited,W.P. Kuala Lumpur
10/20/2022 21:57,Male,20-24,Malay,Student,Yes,No,Combination Skin,Hypoallergenic,Brand,No,Very often,Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,W.P. Putrajaya
3/29/2022 1:43,Female,25-29,Malay,Manager,Yes,Yes,Oily Skin,Natural,Relatives,No,Sometimes,Willing,Mall,RM 100 - RM 149,Disagree,Yes,No,No,Yes,Extremely Excited,Kedah
8/9/2022 11:00,Female,25-29,Malay,Manager,Yes,Yes,Combination Skin,Hypoallergenic,Dermatologist,Yes,Sometimes,Willing,Online,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Slightly Excited,W.P. Putrajaya
7/4/2022 12:28,Female,30-35,Malay,Own,Yes,Yes,Combination Skin,Hypoallergenic,Salesperson,No,Sometimes,Willing,Online,RM 100 - RM 149,Strongly Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Sabah
6/1/2022 17:47,Female,25-29,Malay,Student,Yes,Yes,Pigmentation,Alcohol-free,Product,Yes,Sometimes,Willing,Specialized Beauty Shops,< RM 20,Disagree,No,Yes,Yes,Yes,Moderately Excited,Melaka
11/27/2022 22:59,Female,25-29,Malay,Student,Yes,Yes,Brown Spots,Noncomedogenic,Dermatologist,Yes,Rarely,Willing,Online,RM 200 - RM 300,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,W.P. Labuan
11/25/2022 7:42,Female,>35,Malay,Manager,Yes,Yes,Combination Skin,Alcohol-free,Relatives,No,Yes,Willing,Online,RM 150 - RM 199,Agree,Yes,Yes,Yes,Yes,Moderately Excited,W.P. Labuan
9/20/2022 10:39,Female,25-29,Malay,Own,Yes,Yes,Combination Skin,Natural,Brand,Yes,Yes,Not Willing,Online,RM 100 - RM 149,Agree,Yes,Yes,Yes,No,Moderately Excited,W.P. Labuan
3/22/2022 21:18,Female,20-24,Malay,Own,Yes,No,Combination Skin,Oil-free,Brand,Yes,Yes,Willing,Mall,RM 200 - RM 300,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,Kelantan
10/29/2022 11:52,Male,25-29,Malay,Designer,Yes,Yes,Brown Spots,Oil-free,Relatives,Yes,Yes,Willing,Online,RM 50 - RM 99,Disagree,Yes,Yes,Yes,No,Very Excited,Kelantan
6/8/2022 19:02,Female,30-35,Malay,Doctor,Yes,Yes,Combination Skin,Antioxidant,Brand,Yes,Sometimes,Willing,Mall,RM 100 - RM 149,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,Terengganu
8/7/2022 9:57,Male,20-24,Malay,Doctor,Yes,No,Brown Spots,Natural,Relatives,Yes,Yes,Willing,Online,RM 150 - RM 199,Disagree,Yes,Yes,Yes,Yes,Very Excited,Selangor
5/5/2022 15:48,Female,25-29,Malay,Manager,Yes,Yes,Sensitive Skin,Alcohol-free,Brand,Yes,Sometimes,Not Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Moderately Excited,Sarawak
10/10/2022 23:52,Female,25-29,Malay,Engineer,Yes,Yes,Pigmentation,Natural,Relatives,No,Sometimes,Willing,Mall,RM 150 - RM 199,Disagree,No,Yes,Yes,Yes,Moderately Excited,Perlis
8/3/2022 22:40,Female,>35,Malay,Teacher,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Very often,Willing,Online,RM 100 - RM 149,Agree,No,Yes,Yes,No,Slightly Excited,Pahang
6/8/2022 1:45,Female,30-35,Malay,Manager,No,Yes,Uneven Skin Tone,Antioxidant,Relatives,Yes,Never,Willing,Mall,RM 20 - RM 49,Disagree,No,No,Yes,No,Moderately Excited,Negeri Sembilan
10/12/2022 22:10,Female,>35,Malay,Engineer,Yes,Yes,Oily Skin,Noncomedogenic,Brand,Yes,Very often,Willing,Online,RM 20 - RM 49,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,Melaka
5/21/2022 11:33,Female,30-35,Malay,Student,Yes,Yes,Sensitive Skin,Noncomedogenic,Relatives,Yes,Rarely,Willing,Online,RM 150 - RM 199,Agree,Yes,Yes,Yes,No,Very Excited,Kedah
6/7/2022 9:28,Female,>35,Malay,Own,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Yes,Willing,Online,RM 100 - RM 149,Agree,No,No,Yes,Yes,Slightly Excited,Perak
5/28/2022 1:57,Female,20-24,Malay,Own,Yes,Yes,Combination Skin,Oil-free,Brand,Yes,Sometimes,Willing,Online,RM 100 - RM 149,Strongly Agree,Yes,Yes,Yes,Yes,Moderately Excited,Selangor
4/5/2022 9:13,Female,30-35,Malay,Designer,Yes,Yes,Brown Spots,Natural,Brand,Yes,Sometimes,Willing,Online,RM 150 - RM 199,Agree,Yes,Yes,Yes,Yes,Moderately Excited,W.P. Labuan
9/27/2022 20:00,Female,20-24,Malay,Own,Yes,Yes,Oily Skin,Alcohol-free,Observation,Yes,Yes,Willing,Pharmacy,< RM 20,Disagree,Yes,Yes,No,No,Very Excited,Terengganu
11/21/2022 18:14,Female,25-29,Malay,Engineer,Yes,Yes,Combination Skin,Oil-free,Dermatologist,Yes,Often,Willing,Pharmacy,RM 50 - RM 99,Strongly Agree,Yes,Yes,Yes,Yes,Moderately Excited,Sarawak
5/2/2022 16:05,Male,>35,Malay,Manager,Yes,Yes,Uneven Skin Tone,Noncomedogenic,Relatives,Yes,Often,Not Willing,Online,RM 20 - RM 49,Strongly Disagree,Yes,No,Yes,Yes,Very Excited,Sarawak
5/3/2022 15:36,Female,20-24,Malay,Manager,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Yes,Not Willing,Online,RM 50 - RM 99,Agree,Yes,No,Yes,Yes,Very Excited,Melaka
11/25/2022 18:43,Female,14-19,Malay,Teacher,Yes,No,Combination Skin,Alcohol-free,Relatives,Yes,Sometimes,Willing,Mall,RM 150 - RM 199,Neutral,Yes,Yes,Yes,Yes,Extremely Excited,Terengganu
5/17/2022 2:27,Female,20-24,Malay,Own,Yes,Yes,Oily Skin,Alcohol-free,Product ,Yes,Yes,Not Willing,Online,RM 150 - RM 199,Disagree,Yes,Yes,Yes,Yes,Very Excited,Sabah
9/5/2022 21:19,Female,25-29,Malay,Student,Yes,Yes,Combination Skin,Oil-free,Brand,Yes,Rarely,Willing,Pharmacy,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Very Excited,Perak
6/19/2022 13:39,Female,30-35,Malay,Manager,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Very often,Willing,Online,RM 100 - RM 149,Disagree,Yes,No,Yes,Yes,Slightly Excited,W.P. Kuala Lumpur
10/1/2022 10:25,Female,25-29,Malay,Student,Yes,Yes,Uneven Skin Tone,Noncomedogenic,Relatives,Yes,Very often,Willing,Online,< RM 20,Neutral,Yes,Yes,Yes,Yes,Not At All Excited,Perlis
11/12/2022 19:54,Male,14-19,Malay,Teacher,Yes,Yes,Combination Skin,Alcohol-free,Relatives,No,Never,Willing,Online,RM 50 - RM 99,Agree,Yes,No,No,Yes,Moderately Excited,Johor
10/19/2022 21:02,Male,20-24,Chinese,Own,Yes,Yes,Combination Skin,Noncomedogenic,Relatives,No,Yes,Willing,Mall,RM 150 - RM 199,Strongly Disagree,Yes,Yes,Yes,No,Slightly Excited,Pulau Pinang
10/19/2022 1:45,Female,25-29,Chinese,Architect,Yes,Yes,Combination Skin,Low pH,Brand,Yes,Very often,Willing,Online,RM 200 - RM 300,Strongly Agree,No,Yes,Yes,Yes,Moderately Excited,Pahang
10/2/2022 9:06,Female,>35,Chinese,Engineer,Yes,Yes,Uneven Skin Tone,Oil-free,Relatives,Yes,Sometimes,Willing,Online,RM 20 - RM 49,Neutral,Yes,Yes,Yes,Yes,Moderately Excited,Perak
6/26/2022 0:56,Female,25-29,Chinese,Manager,Yes,Yes,Oily Skin,Noncomedogenic,Relatives,Yes,Very often,Not Willing,Online,RM 20 - RM 49,Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Kelantan
7/10/2022 2:31,Female,25-29,Indian,Manager,No,Yes,Combination Skin,Alcohol-free,Brand,No,Never,Willing,Online,RM 20 - RM 49,Disagree,No,Yes,Yes,Yes,Very Excited,Sarawak
4/30/2022 6:37,Female,25-29,Indian,Student,Yes,Yes,Combination Skin,Alcohol-free,Pricing,Yes,Very often,Willing,Online,RM 20 - RM 49,Agree,Yes,No,Yes,Yes,Moderately Excited,Sarawak
9/5/2022 9:14,Female,25-29,Chinese,Engineer,Yes,No,Uneven Skin Tone,Natural,Relatives,Yes,Rarely,Willing,Mall,< RM 20,Neutral,Yes,Yes,No,Yes,Extremely Excited,Pulau Pinang
6/22/2022 15:23,Female,25-29,Indian,Manager,Yes,Yes,Combination Skin,Noncomedogenic,Brand,No,Very often,Willing,Mall,RM 100 - RM 149,Strongly Agree,Yes,Yes,Yes,Yes,Moderately Excited,Melaka
5/17/2022 5:04,Male,30-35,Indian,Student,Yes,Yes,Combination Skin,Alcohol-free,Brand,No,Sometimes,Willing,Online,RM 100 - RM 149,Agree,Yes,Yes,Yes,Yes,Very Excited,Melaka
10/18/2022 12:09,Female,>35,Indian,Student,Yes,Yes,Combination Skin,Alcohol-free,Relatives,No,Sometimes,Willing,Online,RM 20 - RM 49,Strongly Agree,Yes,Yes,Yes,Yes,Extremely Excited,Kedah
9/18/2022 6:51,Female,20-24,Chinese,Architect,Yes,Yes,Combination Skin,Antioxidant,Relatives,Yes,Sometimes,Not Willing,Mall,> RM 300,Agree,Yes,No,Yes,Yes,Extremely Excited,W.P. Putrajaya
7/20/2022 20:39,Female,20-24,Indian,Student,Yes,Yes,Brown Spots,Antioxidant,Relatives,Yes,Rarely,Willing,Online,> RM 300,Agree,Yes,No,Yes,Yes,Very Excited,Negeri Sembilan
10/9/2022 16:08,Female,30-35,Chinese,Own,Yes,Yes,Combination Skin,Natural,Dermatologist,Yes,Sometimes,Willing,Online,RM 150 - RM 199,Strongly Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Perak
5/29/2022 9:38,Female,30-35,Chinese,Doctor,Yes,Yes,Sensitive Skin,Oil-free,Brand,No,Sometimes,Willing,Online,RM 200 - RM 300,Neutral,Yes,Yes,No,Yes,Extremely Excited,Perlis
7/21/2022 4:59,Female,25-29,Chinese,Doctor,Yes,Yes,Uneven Skin Tone,Natural,Relatives,Yes,Very often,Willing,Mall,< RM 20,Disagree,Yes,Yes,Yes,No,Moderately Excited,Kelantan
8/4/2022 22:31,Female,30-35,Malay,Doctor,Yes,Yes,Uneven Skin Tone,Low pH,Relatives,Yes,Very often,Willing,Online,RM 100 - RM 149,Neutral,No,Yes,Yes,Yes,Very Excited,Terengganu
5/25/2022 9:13,Female,30-35,Malay,Student,No,Yes,Brown Spots,Oil-free,Relatives,Yes,Never,Willing,Mall,RM 20 - RM 49,Strongly Agree,Yes,Yes,Yes,Yes,Slightly Excited,Sabah
7/26/2022 6:52,Female,20-24,Malay,Manager,Yes,No,Combination Skin,Natural,Relatives,No,Rarely,Not Willing,Mall,> RM 300,Neutral,Yes,Yes,No,Yes,Very Excited,Pulau Pinang
10/11/2022 3:43,Female,14-19,Malay,Architect,No,No,Combination Skin,Natural,Relatives,Yes,Often,Not Willing,Online,RM 150 - RM 199,Strongly Disagree,Yes,No,No,Yes,Very Excited,Perlis
5/26/2022 19:22,Female,25-29,Malay,Own,Yes,No,Combination Skin,Alcohol-free,Brand,Yes,Often,Willing,Online,RM 50 - RM 99,Strongly Disagree,No,No,Yes,Yes,Extremely Excited,Kedah
5/1/2022 18:35,Male,30-35,Malay,Architect,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Sometimes,Willing,Pharmacy,RM 200 - RM 300,Strongly Agree,Yes,Yes,No,No,Moderately Excited,Pahang
6/20/2022 17:21,Male,20-24,Malay,Doctor,Yes,Yes,Oily Skin,Natural,Relatives,Yes,Rarely,Not Willing,Online,RM 50 - RM 99,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,Sarawak
11/27/2022 0:22,Female,14-19,Bajau,Engineer,Yes,Yes,Combination Skin,Low pH,Product,No,Very often,Willing,Online,RM 100 - RM 149,Agree,Yes,No,No,Yes,Extremely Excited,Sarawak
7/17/2022 6:27,Female,>35,Bajau,Manager,Yes,Yes,Combination Skin,Alcohol-free,Relatives,Yes,Sometimes,Willing,Online,RM 100 - RM 149,Disagree,Yes,No,Yes,Yes,Slightly Excited,W.P. Putrajaya
8/10/2022 6:50,Male,>35,Bajau,Engineer,Yes,Yes,Oily Skin,Alcohol-free,Brand,Yes,Sometimes,Willing,Mall,> RM 300,Disagree,Yes,No,Yes,Yes,Very Excited,Melaka
5/11/2022 3:05,Female,30-35,Bajau,Own,Yes,Yes,Oily Skin,Antioxidant,Relatives,Yes,Yes,Willing,Mall,RM 150 - RM 199,Strongly Agree,Yes,Yes,Yes,Yes,Very Excited,Sabah
8/30/2022 1:29,Female,20-24,Bajau,Teacher,Yes,Yes,Combination Skin,Natural,Brand,No,Never,Not Willing,Online,RM 200 - RM 300,Disagree,Yes,Yes,Yes,Yes,Slightly Excited,Sarawak
10/5/2022 21:10,Female,30-35,Bajau,Architect,Yes,Yes,Combination Skin,Noncomedogenic,Brand,Yes,Sometimes,Willing,Online,RM 150 - RM 199,Strongly Agree,Yes,No,Yes,Yes,Extremely Excited,Sabah
10/11/2022 14:06,Female,20-24,Bajau,Student,Yes,Yes,Oily Skin,Oil-free,Product,No,Often,Willing,Specialized Beauty Shops,RM 150 - RM 199,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Pulau Pinang
5/30/2022 2:54,Female,25-29,Bajau,Manager,Yes,Yes,Pigmentation,Low pH,Relatives,Yes,Often,Willing,Mall,RM 50 - RM 99,Disagree,Yes,No,Yes,Yes,Slightly Excited,Johor
7/26/2022 23:30,Female,25-29,Bajau,Manager,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Yes,Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,No,No,Yes,Moderately Excited,Sabah
4/11/2022 12:13,Male,20-24,Bajau,Manager,Yes,Yes,Combination Skin,Antioxidant,Relatives,Yes,Often,Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,No,Very Excited,W.P. Labuan
10/24/2022 8:19,Female,30-35,Bajau,Manager,Yes,No,Oily Skin,Noncomedogenic,Pricing,No,Sometimes,Willing,Online,RM 50 - RM 99,Strongly Disagree,Yes,No,Yes,Yes,Moderately Excited,Selangor
9/4/2022 8:25,Female,25-29,Bajau,Teacher,Yes,Yes,Combination Skin,Natural,Brand,Yes,Never,Not Willing,Mall,RM 100 - RM 149,Strongly Agree,Yes,No,Yes,Yes,Very Excited,Sarawak
9/29/2022 6:48,Female,30-35,Bajau,Own,Yes,Yes,Combination Skin,Oil-free,Relatives,Yes,Very often,Willing,Mall,RM 150 - RM 199,Agree,Yes,Yes,Yes,Yes,Very Excited,Melaka
8/20/2022 11:00,Female,>35,Bajau,Consultant,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Yes,Willing,Online,RM 150 - RM 199,Strongly Disagree,Yes,No,Yes,Yes,Extremely Excited,Melaka
6/18/2022 21:48,Female,30-35,Bajau,Engineer,Yes,No,Combination Skin,Natural,Dermatologist,Yes,Rarely,Willing,Mall,< RM 20,Strongly Disagree,Yes,No,Yes,Yes,Very Excited,Sabah
11/2/2022 6:07,Female,30-35,Bajau,Manager,Yes,Yes,Uneven Skin Tone,Alcohol-free,Salesperson,No,Often,Willing,Pharmacy,RM 100 - RM 149,Neutral,Yes,No,No,Yes,Very Excited,Johor
11/5/2022 7:22,Female,25-29,Indian,Manager,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Rarely,Willing,Online,RM 200 - RM 300,Neutral,Yes,Yes,Yes,Yes,Extremely Excited,Terengganu
5/16/2022 20:07,Male,25-29,Chinese,Manager,Yes,Yes,Oily Skin,Natural,Relatives,No,Often,Willing,Online,RM 20 - RM 49,Neutral,Yes,No,Yes,No,Moderately Excited,W.P. Putrajaya
4/29/2022 12:19,Female,>35,Chinese,Manager,Yes,No,Brown Spots,Noncomedogenic,Brand,Yes,Yes,Willing,Online,> RM 300,Neutral,Yes,No,Yes,Yes,Very Excited,Selangor
10/20/2022 13:26,Female,14-19,Indian,Own,Yes,Yes,Oily Skin,Antioxidant,Brand,No,Often,Willing,Pharmacy,> RM 300,Neutral,No,Yes,Yes,Yes,Very Excited,Melaka
4/30/2022 5:42,Female,30-35,Chinese,Doctor,Yes,Yes,Combination Skin,Natural,Brand,Yes,Rarely,Willing,Specialized Beauty Shops,> RM 300,Disagree,Yes,Yes,No,Yes,Extremely Excited,Sabah
6/13/2022 0:32,Female,25-29,Sabahan,Teacher,Yes,Yes,Oily Skin,Noncomedogenic,Relatives,Yes,Sometimes,Willing,Mall,RM 50 - RM 99,Disagree,Yes,Yes,No,No,Very Excited,Melaka
10/5/2022 20:15,Female,30-35,Sabahan,Own,Yes,Yes,Combination Skin,Oil-free,Relatives,No,Very often,Willing,Online,RM 50 - RM 99,Disagree,Yes,No,Yes,Yes,Extremely Excited,Johor
7/18/2022 5:14,Female,30-35,Sabahan,Doctor,Yes,Yes,Combination Skin,Antioxidant,Relatives,Yes,Sometimes,Willing,Online,RM 50 - RM 99,Disagree,Yes,Yes,Yes,Yes,Very Excited,Negeri Sembilan
10/24/2022 7:00,Male,25-29,Chinese,Own,No,Yes,Uneven Skin Tone,Natural,Product,No,Never,Willing,Online,RM 100 - RM 149,Neutral,Yes,Yes,Yes,Yes,Moderately Excited,Perlis
7/8/2022 11:55,Female,25-29,Chinese,Engineer,Yes,No,Combination Skin,Natural,Dermatologist,Yes,Yes,Willing,Online,RM 150 - RM 199,Agree,Yes,No,Yes,Yes,Very Excited,Pahang
7/14/2022 17:09,Female,20-24,Chinese,Teacher,Yes,Yes,Natural Skin,Noncomedogenic,Brand,Yes,Rarely,Willing,Online,RM 150 - RM 199,Agree,Yes,Yes,Yes,Yes,Slightly Excited,Pulau Pinang
6/1/2022 7:20,Female,14-19,Chinese,Doctor,Yes,Yes,Pigmentation,Oil-free,Relatives,Yes,Rarely,Willing,Mall,> RM 300,Strongly Disagree,Yes,Yes,Yes,No,Very Excited,Perak
10/1/2022 4:02,Female,>35,Chinese,Doctor,Yes,Yes,Combination Skin,Noncomedogenic,Brand,Yes,Never,Not Willing,Mall,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Johor
9/13/2022 11:57,Female,20-24,Chinese,Student,Yes,Yes,Combination Skin,Alcohol-free,Relatives,Yes,Sometimes,Willing,Online,RM 200 - RM 300,Strongly Agree,Yes,Yes,No,Yes,Slightly Excited,Kedah
7/13/2022 9:16,Female,>35,Chinese,Engineer,Yes,Yes,Combination Skin,Alcohol-free,Relatives,Yes,Sometimes,Willing,Online,RM 200 - RM 300,Strongly Disagree,No,Yes,No,Yes,Moderately Excited,W.P. Putrajaya
6/8/2022 7:56,Female,25-29,Chinese,Student,Yes,Yes,Combination Skin,Natural,Relatives,No,Often,Willing,Mall,RM 20 - RM 49,Agree,No,No,No,Yes,Very Excited,Sabah
4/20/2022 15:24,Female,25-29,Chinese,Architect,Yes,Yes,Combination Skin,Oil-free,Relatives,Yes,Sometimes,Willing,Mall,RM 200 - RM 300,Strongly Agree,No,Yes,Yes,Yes,Extremely Excited,Sabah
10/28/2022 9:14,Female,20-24,Chinese,Student,No,Yes,Combination Skin,Hypoallergenic,Brand,Yes,Sometimes,Willing,Online,RM 50 - RM 99,Agree,Yes,No,Yes,Yes,Extremely Excited,W.P. Kuala Lumpur
9/25/2022 9:34,Female,25-29,Chinese,Teacher,No,No,Brown Spots,Antioxidant,Brand,No,Yes,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Johor
10/12/2022 3:35,Female,20-24,Chinese,Engineer,Yes,No,Brown Spots,Noncomedogenic,Relatives,No,Sometimes,Willing,Online,RM 200 - RM 300,Strongly Agree,Yes,Yes,No,Yes,Very Excited,Sarawak
4/7/2022 17:14,Female,25-29,Chinese,Manager,Yes,No,Brown Spots,Antioxidant,Brand,Yes,Very often,Willing,Pharmacy,RM 200 - RM 300,Strongly Disagree,No,Yes,Yes,Yes,Slightly Excited,W.P. Kuala Lumpur
9/14/2022 1:42,Female,>35,Chinese,Student,Yes,No,Combination Skin,Alcohol-free,Dermatologist,Yes,Rarely,Willing,Specialized Beauty Shops,< RM 20,Neutral,Yes,No,Yes,Yes,Extremely Excited,Negeri Sembilan
5/31/2022 15:00,Female,25-29,Chinese,Own,Yes,Yes,Combination Skin,Antioxidant,Relatives,Yes,Sometimes,Willing,Mall,RM 50 - RM 99,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Kelantan
7/21/2022 23:03,Female,25-29,Chinese,Student,Yes,Yes,Combination Skin,Antioxidant,Relatives,No,Rarely,Willing,Mall,RM 50 - RM 99,Strongly Agree,No,No,Yes,Yes,Slightly Excited,Johor
11/13/2022 12:03,Female,30-35,Chinese,Student,Yes,Yes,Combination Skin,Noncomedogenic,Observation,Yes,Often,Willing,Mall,RM 50 - RM 99,Strongly Disagree,Yes,No,Yes,Yes,Moderately Excited,Pahang
8/31/2022 19:26,Female,14-19,Chinese,Architect,Yes,Yes,Oily Skin,Alcohol-free,Brand,No,Sometimes,Willing,Online,RM 50 - RM 99,Strongly Agree,Yes,No,Yes,Yes,Moderately Excited,Kedah
10/1/2022 4:36,Female,25-29,Chinese,Student,Yes,No,Pigmentation,Hypoallergenic,Brand,Yes,Rarely,Willing,Online,RM 50 - RM 99,Neutral,Yes,Yes,No,Yes,Very Excited,W.P. Kuala Lumpur
4/6/2022 2:08,Female,20-24,Iban,Manager,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Yes,Not Willing,Online,RM 200 - RM 300,Agree,Yes,No,Yes,Yes,Moderately Excited,W.P. Kuala Lumpur
10/1/2022 13:58,Female,25-29,Iban,Manager,Yes,Yes,Combination Skin,Alcohol-free,Brand,Yes,Very often,Willing,Online,RM 20 - RM 49,Strongly Agree,Yes,Yes,Yes,Yes,Slightly Excited,W.P. Putrajaya
8/24/2022 23:01,Female,>35,Iban,Engineer,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Sometimes,Willing,Online,RM 200 - RM 300,Agree,Yes,No,Yes,Yes,Very Excited,Sabah
6/12/2022 6:46,Female,30-35,Iban,Engineer,Yes,Yes,Combination Skin,Hypoallergenic,Brand,Yes,Very often,Willing,Online,RM 50 - RM 99,Neutral,Yes,Yes,Yes,Yes,Extremely Excited,Johor
7/12/2022 2:17,Female,25-29,Iban,Manager,Yes,Yes,Combination Skin,Alcohol-free,Dermatologist,Yes,Often,Willing,Mall,< RM 20,Strongly Agree,Yes,Yes,Yes,Yes,Moderately Excited,Sarawak
8/29/2022 16:32,Female,30-35,Indian,Student,Yes,Yes,Sensitive Skin,Natural,Product ,No,Sometimes,Willing,Online,RM 200 - RM 300,Neutral,Yes,Yes,Yes,No,Extremely Excited,Sarawak
4/11/2022 7:45,Female,>35,Indian,Doctor,Yes,Yes,Combination Skin,Antioxidant,Relatives,Yes,Sometimes,Not Willing,Online,RM 200 - RM 300,Disagree,No,Yes,Yes,Yes,Moderately Excited,Perlis
6/10/2022 5:44,Female,20-24,Indian,Own,Yes,Yes,Oily Skin,Antioxidant,Product,Yes,Sometimes,Willing,Online,> RM 300,Agree,Yes,No,Yes,Yes,Slightly Excited,Pahang
7/22/2022 21:36,Male,20-24,Indian,Manager,Yes,Yes,Combination Skin,Hypoallergenic,Brand,Yes,Sometimes,Willing,Mall,RM 200 - RM 300,Strongly Disagree,Yes,Yes,Yes,Yes,Moderately Excited,Kedah
4/12/2022 19:47,Female,14-19,Indian,Student,Yes,Yes,Uneven Skin Tone,Natural,Relatives,Yes,Very often,Willing,Online,RM 50 - RM 99,Agree,Yes,No,Yes,Yes,Very Excited,Johor
7/9/2022 12:17,Female,30-35,Indian,Engineer,Yes,Yes,Combination Skin,Alcohol-free,Relatives,Yes,Yes,Willing,Online,RM 50 - RM 99,Neutral,Yes,Yes,Yes,Yes,Moderately Excited,Sarawak
10/31/2022 18:41,Female,>35,Indian,Manager,Yes,Yes,Combination Skin,Natural,Dermatologist,Yes,Rarely,Willing,Online,RM 50 - RM 99,Disagree,Yes,Yes,Yes,Yes,Extremely Excited,Kelantan
4/23/2022 21:42,Female,14-19,Indian,Engineer,Yes,Yes,Dry,Natural,Relatives,Yes,Yes,Willing,Mall,RM 100 - RM 149,Strongly Agree,No,Yes,No,Yes,Extremely Excited,Sarawak
7/3/2022 10:03,Male,>35,Indian,Student,Yes,Yes,Dry,Natural,Product ,No,Yes,Willing,Online,RM 100 - RM 149,Neutral,Yes,No,No,Yes,Moderately Excited,Negeri Sembilan
10/7/2022 1:09,Female,20-24,Indian,Manager,Yes,Yes,Combination Skin,Natural,Relatives,Yes,Very often,Willing,Online,RM 100 - RM 149,Strongly Agree,Yes,No,Yes,Yes,Very Excited,Pulau Pinang
10/13/2022 7:21,Female,25-29,Indian,Manager,Yes,Yes,Oily Skin,Alcohol-free,Brand,No,Rarely,Willing,Mall,RM 150 - RM 199,Neutral,Yes,Yes,No,No,Extremely Excited,Pahang
10/8/2022 16:21,Female,25-29,Indian,Architect,Yes,Yes,Oily Skin,Natural,Brand,Yes,Very often,Willing,Online,RM 150 - RM 199,Strongly Disagree,Yes,Yes,Yes,Yes,Very Excited,Melaka
10/24/2022 19:17,Female,>35,Indian,Designer,Yes,Yes,Combination Skin,Noncomedogenic,Brand,Yes,Yes,Willing,Online,RM 100 - RM 149,Disagree,Yes,Yes,Yes,Yes,Very Excited,Sabah
